Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95
,,,,,,,,1.28968,0.000,1.28968,613.926,1.28968,472.089,1.28968,209.694,,,1.28968,68.775,,,1.28968,8.959,1.28968,43.644,1.28968,278.436,1.28968,70.277,,,1.28968,599.633,,,,,1.28968,59.607,1.28968,199.458,1.28968,2.972,1.28968,246.308,1.28968,0.000,1.28968,185.107,,,1.28968,354.826,,,1.28968,765.987,1.28968,164.262,,,1.28968,429.185,,,1.28968,40.960,,,1.28968,141.837,,,,,1.28968,0.000,1.28968,95.262,1.28968,658.291,,,1.28968,157.407,,,,,1.28968,6106.600,,,1.28968,532.763,,,,,,,,,1.28968,126.395,1.28968,267.110,,,1.28968,319.398,1.28968,1890.258,1.28968,327.066,,,,,,,,,1.28968,119.933,,,1.28968,159.029,1.28968,765.840,1.28968,0.000,,,,,,,1.28968,8.990,1.28968,427.445,1.28968,244.703,,,1.28968,697.667,1.28968,471.020,1.28968,81.501,1.28968,181.342,1.28968,83.707,1.28968,27.941,,,,,1.28968,92.894,,,1.28968,27.915,,,1.28968,166.146,1.28968,423.056,,,,,1.28968,125.116,,,,,,,1.28968,444.515,1.28968,38.289
,,,,,,,,1.32192,0.000,1.32192,566.989,1.32192,539.335,1.32192,354.282,,,,,,,1.32192,40.154,1.32192,115.770,1.32192,16.973,1.32192,67.094,,,1.32192,1016.878,,,,,1.32192,30.871,1.32192,231.905,1.32192,44.290,1.32192,163.395,1.32192,4.499,1.32192,223.643,,,1.32192,353.038,,,1.32192,578.619,1.32192,107.306,,,1.32192,295.191,,,1.32192,189.886,,,1.32192,125.692,,,,,1.32192,1.010,1.32192,15.351,1.32192,775.965,,,1.32192,250.460,,,,,1.32192,4338.887,,,1.32192,890.540,,,,,,,,,1.32192,51.243,1.32192,764.391,,,1.32192,286.943,1.32192,1836.978,1.32192,309.612,,,,,,,,,1.32192,99.587,,,1.32192,207.069,1.32192,832.997,1.32192,0.000,,,,,,,1.32192,3.487,1.32192,497.087,1.32192,238.760,,,,,1.32192,473.868,1.32192,107.756,1.32192,107.540,1.32192,129.032,1.32192,36.150,,,,,1.32192,46.636,,,1.32192,10.758,,,1.32192,209.767,1.32192,335.853,,,,,,,,,,,,,1.32192,149.834,1.32192,67.632
,,,,,,,,1.35417,0.000,1.35417,548.450,1.35417,512.316,1.35417,514.286,,,,,,,1.35417,102.633,1.35417,124.160,1.35417,2.810,1.35417,59.762,,,1.35417,1314.327,,,,,1.35417,35.738,1.35417,259.063,1.35417,198.323,1.35417,85.677,1.35417,74.087,,,,,1.35417,390.933,,,1.35417,376.686,1.35417,47.897,,,1.35417,135.874,,,1.35417,357.772,,,1.35417,116.281,,,,,1.35417,71.322,1.35417,38.568,1.35417,869.162,,,1.35417,313.840,,,,,1.35417,2563.518,,,1.35417,1281.452,,,,,,,,,,,1.35417,1133.818,,,1.35417,343.714,1.35417,1718.728,1.35417,228.096,,,,,,,,,,,,,1.35417,291.783,1.35417,781.887,1.35417,0.000,,,,,,,1.35417,0.000,1.35417,540.520,1.35417,267.035,,,,,,,1.35417,181.243,,,1.35417,188.833,1.35417,32.287,,,,,1.35417,47.564,,,,,,,1.35417,317.321,1.35417,263.444,,,,,,,,,,,,,1.35417,24.756,1.35417,154.234
,,,,,,,,1.38641,0.000,1.38641,567.084,1.38641,433.661,1.38641,681.678,,,,,,,1.38641,216.247,,,1.38641,25.678,1.38641,59.372,,,1.38641,1444.375,,,,,1.38641,59.337,1.38641,246.298,1.38641,668.523,1.38641,42.623,1.38641,273.462,,,,,1.38641,436.652,,,1.38641,181.340,1.38641,14.263,,,1.38641,52.376,,,1.38641,446.177,,,1.38641,131.611,,,,,1.38641,403.310,1.38641,142.810,1.38641,976.839,,,1.38641,353.697,,,,,1.38641,1192.871,,,1.38641,1593.851,,,,,,,,,,,1.38641,1258.312,,,1.38641,417.196,1.38641,1494.995,,,,,,,,,,,,,,,1.38641,486.358,1.38641,639.941,1.38641,0.000,,,,,,,1.38641,0.529,1.38641,557.977,1.38641,284.508,,,,,,,1.38641,273.145,,,1.38641,260.443,1.38641,90.166,,,,,1.38641,93.921,,,,,,,1.38641,443.505,1.38641,201.410,,,,,,,,,,,,,1.38641,5.779,1.38641,310.682
,,,,,,,,1.41865,0.000,1.41865,598.604,1.41865,356.171,1.41865,812.353,,,,,,,1.41865,260.368,,,1.41865,60.542,1.41865,106.130,,,1.41865,1386.922,,,,,1.41865,204.643,1.41865,215.940,1.41865,1372.036,1.41865,25.006,1.41865,520.481,,,,,1.41865,443.939,,,1.41865,79.503,1.41865,10.457,,,,,,,1.41865,437.660,,,1.41865,176.857,,,,,1.41865,933.923,1.41865,301.200,1.41865,1059.674,,,1.41865,358.143,,,,,1.41865,383.477,,,1.41865,1707.014,,,,,,,,,,,1.41865,1140.288,,,1.41865,447.575,1.41865,1107.416,,,,,,,,,,,,,,,1.41865,810.781,1.41865,493.322,1.41865,212.433,,,,,,,1.41865,26.639,1.41865,511.576,1.41865,243.727,,,,,,,1.41865,329.189,,,1.41865,278.239,1.41865,509.440,,,,,1.41865,151.812,,,,,,,1.41865,469.493,1.41865,152.822,,,,,,,,,,,,,1.41865,15.069,1.41865,504.870
,,,,,,,,1.45089,0.990,1.45089,619.823,1.45089,276.030,1.45089,869.039,,,,,,,1.45089,203.411,,,1.45089,94.770,1.45089,177.657,,,1.45089,1179.159,,,,,1.45089,385.102,1.45089,179.185,1.45089,2112.795,1.45089,53.194,1.45089,695.483,,,,,1.45089,400.702,,,1.45089,74.176,1.45089,6.646,,,,,,,1.45089,374.909,,,1.45089,239.646,,,,,1.45089,1452.934,1.45089,456.353,1.45089,1057.325,,,1.45089,341.228,,,,,1.45089,64.375,,,1.45089,1610.246,,,,,,,,,,,1.45089,879.606,,,1.45089,420.065,,,,,,,,,,,,,,,,,1.45089,1210.995,1.45089,387.178,1.45089,959.800,,,,,,,1.45089,58.185,1.45089,427.409,1.45089,170.816,,,,,,,1.45089,309.927,,,1.45089,252.830,1.45089,1279.549,,,,,1.45089,210.798,,,,,,,1.45089,391.344,1.45089,92.392,,,,,,,,,,,,,1.45089,20.317,1.45089,632.174
,,,,,,,,1.48313,49.896,1.48313,630.609,1.48313,200.876,1.48313,847.991,,,,,,,1.48313,150.488,,,1.48313,141.916,1.48313,250.995,,,1.48313,880.537,,,,,1.48313,630.150,,,1.48313,2694.907,1.48313,149.405,1.48313,748.133,,,,,1.48313,328.283,,,1.48313,70.065,1.48313,4.160,,,,,,,1.48313,322.355,,,1.48313,324.330,,,,,1.48313,1749.388,1.48313,571.222,1.48313,915.663,,,1.48313,359.549,,,,,1.48313,0.000,,,1.48313,1330.508,,,,,,,,,,,1.48313,623.919,,,1.48313,356.736,,,,,,,,,,,,,,,,,1.48313,1599.280,1.48313,352.696,1.48313,2065.383,,,,,,,1.48313,71.082,1.48313,360.041,1.48313,93.024,,,,,,,1.48313,208.134,,,1.48313,204.167,1.48313,2331.286,,,,,1.48313,251.280,,,,,,,1.48313,291.283,1.48313,31.990,,,,,,,,,,,,,1.48313,22.291,1.48313,596.449
,,,,,,,,1.51538,111.691,1.51538,626.704,1.51538,151.372,1.51538,771.173,,,,,,,1.51538,164.634,,,1.51538,242.325,1.51538,304.734,,,1.51538,583.567,,,,,1.51538,837.971,,,1.51538,2915.916,1.51538,301.709,1.51538,698.951,,,,,1.51538,244.686,,,1.51538,73.527,,,,,,,,,1.51538,318.121,,,1.51538,404.748,,,,,1.51538,1695.133,1.51538,623.496,1.51538,637.831,,,1.51538,472.024,,,,,1.51538,0.000,,,1.51538,963.402,,,,,,,,,,,1.51538,448.061,,,1.51538,306.813,,,,,,,,,,,,,,,,,1.51538,1903.293,1.51538,398.226,1.51538,3218.967,,,,,,,1.51538,61.299,1.51538,284.625,1.51538,64.273,,,,,,,1.51538,112.384,,,1.51538,199.157,1.51538,3481.929,,,,,1.51538,280.145,,,,,,,1.51538,202.607,1.51538,4.361,,,,,,,,,,,,,,,1.51538,447.535
,,,,,,,,1.54762,137.289,1.54762,614.907,1.54762,136.778,1.54762,669.535,,,,,,,1.54762,163.093,,,1.54762,344.716,1.54762,328.491,,,1.54762,353.824,,,,,1.54762,940.519,,,1.54762,2663.465,1.54762,449.120,1.54762,567.739,,,,,,,,,1.54762,158.765,,,,,,,,,,,,,1.54762,435.100,,,,,1.54762,1385.537,1.54762,624.799,1.54762,325.603,,,1.54762,671.656,,,,,,,,,1.54762,599.680,,,,,,,,,,,1.54762,343.558,,,,,,,,,,,,,,,,,,,,,,,1.54762,490.720,1.54762,4005.567,,,,,,,1.54762,43.979,1.54762,201.969,1.54762,82.921,,,,,,,1.54762,62.958,,,1.54762,250.486,1.54762,4392.587,,,,,1.54762,293.892,,,,,,,1.54762,137.375,1.54762,34.787,,,,,,,,,,,,,,,1.54762,318.043
,,,,,,,,,,1.57986,599.540,1.57986,149.036,1.57986,596.046,,,,,,,1.57986,139.482,,,1.57986,414.043,1.57986,322.584,,,1.57986,242.743,,,,,1.57986,890.443,,,1.57986,2036.162,1.57986,520.888,1.57986,414.786,,,,,,,,,1.57986,303.976,,,,,,,,,,,,,1.57986,382.164,,,,,1.57986,1006.939,1.57986,594.507,1.57986,177.481,,,1.57986,858.829,,,,,,,,,1.57986,399.599,,,,,,,,,,,1.57986,269.850,,,,,,,,,,,,,,,,,,,,,,,1.57986,583.816,1.57986,4120.750,,,,,,,1.57986,57.662,1.57986,130.299,1.57986,135.625,,,,,,,1.57986,14.317,,,1.57986,292.901,1.57986,4729.290,,,,,1.57986,268.578,,,,,,,1.57986,111.817,1.57986,217.258,,,,,,,,,,,,,,,1.57986,229.856
,,,,,,,,,,1.61210,574.832,1.61210,160.246,1.61210,560.466,,,,,,,1.61210,117.154,,,1.61210,432.618,1.61210,302.128,,,1.61210,218.751,,,,,1.61210,662.882,,,1.61210,1313.540,,,1.61210,283.516,,,,,,,,,1.61210,412.602,,,,,,,,,,,,,1.61210,263.157,,,,,1.61210,712.123,1.61210,548.387,1.61210,171.466,,,1.61210,1006.737,,,,,,,,,1.61210,386.849,,,,,,,,,,,1.61210,229.188,,,,,,,,,,,,,,,,,,,,,,,1.61210,640.474,1.61210,3539.500,,,,,,,1.61210,195.005,1.61210,95.620,1.61210,207.066,,,,,,,,,,,1.61210,258.417,1.61210,4319.555,,,,,1.61210,199.663,,,,,,,1.61210,102.952,1.61210,452.516,,,,,,,,,,,,,,,,
,,,,,,,,,,1.64435,529.410,1.64435,155.837,,,,,,,,,1.64435,121.743,,,1.64435,367.253,1.64435,295.944,,,1.64435,213.774,,,,,1.64435,349.172,,,,,,,1.64435,227.953,,,,,,,,,1.64435,422.244,,,,,,,,,,,,,,,,,,,,,1.64435,495.373,1.64435,242.945,,,1.64435,1069.476,,,,,,,,,1.64435,418.342,,,,,,,,,,,1.64435,241.077,,,,,,,,,,,,,,,,,,,,,,,1.64435,638.649,1.64435,2484.133,,,,,,,1.64435,490.202,1.64435,89.472,1.64435,254.838,,,,,,,,,,,1.64435,145.098,1.64435,3219.914,,,,,,,,,,,,,1.64435,58.670,1.64435,658.168,,,,,,,,,,,,,,,,
,,,,,,,,,,1.67659,450.546,1.67659,128.187,,,,,,,,,1.67659,150.513,,,1.67659,249.923,,,,,1.67659,244.625,,,,,1.67659,80.394,,,,,,,1.67659,263.108,,,,,,,,,1.67659,365.585,,,,,,,,,,,,,,,,,,,,,1.67659,440.484,1.67659,322.838,,,1.67659,1037.425,,,,,,,,,1.67659,374.337,,,,,,,,,,,1.67659,242.071,,,,,,,,,,,,,,,,,,,,,,,1.67659,612.107,1.67659,1321.200,,,,,,,1.67659,696.463,1.67659,117.670,,,,,,,,,,,,,1.67659,59.166,,,,,,,,,,,,,,,1.67659,22.512,1.67659,815.803,,,,,,,,,,,,,,,,
,,,,,,,,,,1.70883,366.425,1.70883,97.164,,,,,,,,,,,,,1.70883,144.480,,,,,1.70883,284.811,,,,,1.70883,8.165,,,,,,,1.70883,342.200,,,,,,,,,1.70883,374.912,,,,,,,,,,,,,,,,,,,,,1.70883,402.354,1.70883,334.664,,,1.70883,901.863,,,,,,,,,1.70883,253.618,,,,,,,,,,,1.70883,231.114,,,,,,,,,,,,,,,,,,,,,,,1.70883,593.327,1.70883,394.533,,,,,,,1.70883,705.021,1.70883,138.629,,,,,,,,,,,,,1.70883,68.661,,,,,,,,,,,,,,,1.70883,64.837,1.70883,949.810,,,,,,,,,,,,,,,,
,,,,,,,,,,1.74107,303.132,,,,,,,,,,,,,,,1.74107,123.497,,,,,1.74107,339.421,,,,,1.74107,0.281,,,,,,,1.74107,445.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74107,411.235,,,,,1.74107,712.401,,,,,,,,,1.74107,130.411,,,,,,,,,,,1.74107,232.069,,,,,,,,,,,,,,,,,,,,,,,1.74107,597.690,1.74107,55.267,,,,,,,1.74107,548.432,1.74107,116.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74107,116.425,1.74107,1068.667,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,168.593,,,,,1.77331,399.961,,,,,1.77331,21.871,,,,,,,1.77331,539.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,453.220,,,,,1.77331,520.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,596.327,1.77331,49.700,,,,,,,1.77331,338.059,1.77331,85.130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,272.104,,,,,1.80556,461.179,,,,,1.80556,120.011,,,,,,,1.80556,605.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,395.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,28.500,,,,,,,1.80556,195.025,1.80556,69.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,358.190,,,,,1.83780,499.989,,,,,1.83780,246.476,,,,,,,1.83780,607.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,308.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,1.233,,,,,,,1.83780,156.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,514.490,,,,,,,,,,,,,1.87004,527.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,244.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,5.100,,,,,,,1.87004,136.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,399.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,224.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,102.917,,,,,,,1.90228,92.680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,271.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,204.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,261.450,,,,,,,1.93452,54.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96677,195.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96677,461.517,,,,,,,1.96677,14.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99901,167.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99901,640.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03125,145.862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03125,710.783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06349,118.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09573,71.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
