Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95
,,,,,,,,1.28968,7690.696,1.28968,1564.488,1.28968,166.241,1.28968,2116.129,,,1.28968,1095.490,,,1.28968,1310.761,1.28968,1181.290,1.28968,1590.300,1.28968,651.545,,,1.28968,1563.638,,,,,1.28968,76.993,1.28968,246.729,1.28968,835.545,1.28968,2020.735,1.28968,1280.420,1.28968,2208.006,,,1.28968,3612.896,,,1.28968,975.451,1.28968,2755.827,,,1.28968,9507.459,,,1.28968,1482.349,,,1.28968,1365.888,,,,,1.28968,1842.849,1.28968,1404.871,1.28968,2741.740,,,1.28968,1877.807,,,,,1.28968,276.045,,,1.28968,2258.810,,,,,,,,,1.28968,6917.939,1.28968,1322.091,,,1.28968,2285.164,1.28968,6634.222,1.28968,9524.246,,,,,,,,,1.28968,6047.661,,,1.28968,2033.431,1.28968,1715.805,1.28968,1496.117,,,,,,,1.28968,37.144,1.28968,2163.745,1.28968,1299.336,,,1.28968,250.933,1.28968,165.073,1.28968,1871.819,1.28968,6067.476,1.28968,435.503,1.28968,2501.270,,,,,1.28968,121.339,,,1.28968,6134.738,,,1.28968,3274.967,1.28968,1085.039,,,,,1.28968,3468.508,,,,,,,1.28968,1176.103,1.28968,2108.787
,,,,,,,,1.32192,7755.869,1.32192,1259.844,1.32192,203.118,1.32192,2520.002,,,,,,,1.32192,2082.198,1.32192,920.428,1.32192,2005.975,1.32192,770.753,,,1.32192,1640.418,,,,,1.32192,165.693,1.32192,203.616,1.32192,818.601,1.32192,2739.083,1.32192,1452.711,1.32192,2151.682,,,1.32192,3585.502,,,1.32192,1457.947,1.32192,2544.882,,,1.32192,7616.549,,,1.32192,1757.621,,,1.32192,2091.082,,,,,1.32192,2308.760,1.32192,1595.287,1.32192,3460.089,,,1.32192,2136.748,,,,,1.32192,463.935,,,1.32192,2373.078,,,,,,,,,1.32192,4846.014,1.32192,1309.455,,,1.32192,1762.210,1.32192,6675.603,1.32192,7761.912,,,,,,,,,1.32192,3284.781,,,1.32192,2310.932,1.32192,1765.764,1.32192,1845.233,,,,,,,1.32192,51.701,1.32192,2240.138,1.32192,808.475,,,,,1.32192,134.935,1.32192,2072.426,1.32192,5727.310,1.32192,467.252,1.32192,2784.625,,,,,1.32192,316.662,,,1.32192,6074.137,,,1.32192,3935.091,1.32192,1303.153,,,,,,,,,,,,,1.32192,1668.501,1.32192,2015.747
,,,,,,,,1.35417,7080.380,1.35417,913.234,1.35417,457.923,1.35417,2809.019,,,,,,,1.35417,2705.701,1.35417,829.742,1.35417,2180.529,1.35417,994.016,,,1.35417,1473.570,,,,,1.35417,265.491,1.35417,156.557,1.35417,940.009,1.35417,3527.802,1.35417,1505.165,,,,,1.35417,3239.506,,,1.35417,2086.532,1.35417,2378.481,,,1.35417,5177.449,,,1.35417,1952.295,,,1.35417,2894.760,,,,,1.35417,2678.207,1.35417,1872.136,1.35417,4462.523,,,1.35417,2405.059,,,,,1.35417,826.480,,,1.35417,2367.110,,,,,,,,,,,1.35417,1241.477,,,1.35417,1306.093,1.35417,6223.033,1.35417,5531.133,,,,,,,,,,,,,1.35417,2609.180,1.35417,1870.105,1.35417,1786.950,,,,,,,1.35417,64.880,1.35417,2428.779,1.35417,387.819,,,,,,,1.35417,2079.386,,,1.35417,687.516,1.35417,2950.275,,,,,1.35417,788.941,,,,,,,1.35417,4288.075,1.35417,1761.718,,,,,,,,,,,,,1.35417,2118.534,1.35417,1788.532
,,,,,,,,1.38641,5764.229,1.38641,562.498,1.38641,961.254,1.38641,3055.027,,,,,,,1.38641,3558.626,,,1.38641,1805.865,1.38641,1388.203,,,1.38641,1191.322,,,,,1.38641,287.283,1.38641,115.681,1.38641,1246.498,1.38641,4205.364,1.38641,1637.589,,,,,1.38641,2638.662,,,1.38641,2675.581,1.38641,2091.122,,,1.38641,2905.897,,,1.38641,2038.501,,,1.38641,3433.625,,,,,1.38641,2910.472,1.38641,2361.798,1.38641,5709.425,,,1.38641,2627.507,,,,,1.38641,1330.871,,,1.38641,2164.939,,,,,,,,,,,1.38641,1114.338,,,1.38641,927.522,1.38641,5778.240,,,,,,,,,,,,,,,1.38641,3010.817,1.38641,2285.768,1.38641,1416.900,,,,,,,1.38641,102.327,1.38641,2888.715,1.38641,197.886,,,,,,,1.38641,2002.763,,,1.38641,1174.584,1.38641,3116.893,,,,,1.38641,1622.238,,,,,,,1.38641,4223.731,1.38641,2364.926,,,,,,,,,,,,,1.38641,2284.169,1.38641,1480.290
,,,,,,,,1.41865,4218.828,1.41865,337.941,1.41865,1717.370,1.41865,3200.431,,,,,,,1.41865,4899.960,,,1.41865,1234.703,1.41865,1744.238,,,1.41865,784.914,,,,,1.41865,266.814,1.41865,94.531,1.41865,1617.394,1.41865,4681.832,1.41865,1884.992,,,,,1.41865,2019.263,,,1.41865,2899.699,1.41865,1793.875,,,,,,,1.41865,2019.041,,,1.41865,3583.203,,,,,1.41865,3040.701,1.41865,2919.744,1.41865,6929.273,,,1.41865,2703.963,,,,,1.41865,1876.333,,,1.41865,1824.164,,,,,,,,,,,1.41865,818.257,,,1.41865,601.158,1.41865,5381.054,,,,,,,,,,,,,,,1.41865,3453.587,1.41865,2995.917,1.41865,848.717,,,,,,,1.41865,161.244,1.41865,3792.477,1.41865,374.289,,,,,,,1.41865,1937.449,,,1.41865,2019.431,1.41865,3293.143,,,,,1.41865,2640.578,,,,,,,1.41865,3927.815,1.41865,3166.588,,,,,,,,,,,,,1.41865,2190.433,1.41865,1232.843
,,,,,,,,1.45089,2839.198,1.45089,284.954,1.45089,2502.260,1.45089,3032.161,,,,,,,1.45089,6505.987,,,1.45089,951.781,1.45089,2042.761,,,1.45089,345.865,,,,,1.45089,307.613,1.45089,122.385,1.45089,1866.494,1.45089,4886.873,1.45089,2175.345,,,,,1.45089,1498.816,,,1.45089,2731.106,1.45089,1551.772,,,,,,,1.45089,2062.912,,,1.45089,3523.306,,,,,1.45089,3364.971,1.45089,3313.952,1.45089,7676.517,,,1.45089,2452.408,,,,,1.45089,2483.211,,,1.45089,1495.518,,,,,,,,,,,1.45089,510.194,,,1.45089,414.921,,,,,,,,,,,,,,,,,1.45089,3818.187,1.45089,3576.094,1.45089,394.167,,,,,,,1.45089,329.728,1.45089,5008.841,1.45089,1056.265,,,,,,,1.45089,1741.744,,,1.45089,3168.240,1.45089,3352.742,,,,,1.45089,3590.204,,,,,,,1.45089,3699.695,1.45089,3981.844,,,,,,,,,,,,,1.45089,1908.028,1.45089,1080.033
,,,,,,,,1.48313,1837.712,1.48313,316.575,1.48313,2908.282,1.48313,2494.482,,,,,,,1.48313,7879.539,,,1.48313,872.155,1.48313,2496.559,,,1.48313,85.948,,,,,1.48313,439.215,,,1.48313,1927.542,1.48313,4837.759,1.48313,2498.736,,,,,1.48313,1067.750,,,1.48313,2480.148,1.48313,1219.355,,,,,,,1.48313,2303.369,,,1.48313,3578.079,,,,,1.48313,3880.348,1.48313,3559.886,1.48313,7701.421,,,1.48313,2085.950,,,,,1.48313,3180.296,,,1.48313,1195.239,,,,,,,,,,,1.48313,456.109,,,1.48313,522.626,,,,,,,,,,,,,,,,,1.48313,3986.795,1.48313,3740.424,1.48313,154.767,,,,,,,1.48313,564.094,1.48313,6073.108,1.48313,2101.846,,,,,,,1.48313,1399.390,,,1.48313,4335.596,1.48313,3141.242,,,,,1.48313,4357.142,,,,,,,1.48313,3693.721,1.48313,4644.886,,,,,,,,,,,,,1.48313,1490.409,1.48313,1008.667
,,,,,,,,1.51538,1275.656,1.51538,399.899,1.51538,2891.154,1.51538,1789.216,,,,,,,1.51538,8867.252,,,1.51538,794.946,1.51538,3123.730,,,1.51538,13.316,,,,,1.51538,579.697,,,1.51538,1796.069,1.51538,4462.355,1.51538,2924.181,,,,,1.51538,701.283,,,1.51538,2472.730,,,,,,,,,1.51538,2593.329,,,1.51538,3834.062,,,,,1.51538,4494.822,1.51538,3852.717,1.51538,7157.352,,,1.51538,1826.894,,,,,1.51538,3684.574,,,1.51538,1051.833,,,,,,,,,,,1.51538,923.291,,,1.51538,1045.719,,,,,,,,,,,,,,,,,1.51538,4055.803,1.51538,3635.692,1.51538,43.167,,,,,,,1.51538,769.364,1.51538,6576.371,1.51538,3076.909,,,,,,,1.51538,1148.340,,,1.51538,5102.484,1.51538,2636.587,,,,,1.51538,4936.792,,,,,,,1.51538,3791.402,1.51538,5025.985,,,,,,,,,,,,,,,1.51538,950.319
,,,,,,,,1.54762,1014.493,1.54762,587.600,1.54762,2706.398,1.54762,1170.362,,,,,,,1.54762,9685.757,,,1.54762,1014.651,1.54762,3637.190,,,1.54762,39.440,,,,,1.54762,647.801,,,1.54762,1474.003,1.54762,3788.741,1.54762,3291.332,,,,,,,,,1.54762,2600.621,,,,,,,,,,,,,1.54762,3923.433,,,,,1.54762,4812.516,1.54762,4290.367,1.54762,6387.934,,,1.54762,1657.400,,,,,,,,,1.54762,1082.009,,,,,,,,,,,1.54762,2082.485,,,,,,,,,,,,,,,,,,,,,,,1.54762,3587.855,1.54762,17.367,,,,,,,1.54762,1015.356,1.54762,6523.965,1.54762,3765.219,,,,,,,1.54762,1217.126,,,1.54762,5312.154,1.54762,1945.331,,,,,1.54762,5292.410,,,,,,,1.54762,3819.177,1.54762,5039.045,,,,,,,,,,,,,,,1.54762,817.972
,,,,,,,,,,1.57986,888.319,1.57986,2526.910,1.57986,749.346,,,,,,,1.57986,10575.536,,,1.57986,1847.488,1.57986,3878.287,,,1.57986,136.578,,,,,1.57986,708.115,,,1.57986,990.156,1.57986,2887.424,1.57986,3496.291,,,,,,,,,1.57986,2576.298,,,,,,,,,,,,,1.57986,3596.774,,,,,1.57986,5067.869,1.57986,4788.032,1.57986,5683.134,,,1.57986,1424.455,,,,,,,,,1.57986,1306.632,,,,,,,,,,,1.57986,3710.329,,,,,,,,,,,,,,,,,,,,,,,1.57986,3751.467,1.57986,67.033,,,,,,,1.57986,1315.979,1.57986,6208.012,1.57986,4154.129,,,,,,,1.57986,1530.530,,,1.57986,5056.519,1.57986,1200.544,,,,,1.57986,5289.075,,,,,,,1.57986,3651.145,1.57986,4643.958,,,,,,,,,,,,,,,1.57986,627.336
,,,,,,,,,,1.61210,1216.477,1.61210,2333.174,1.61210,528.794,,,,,,,1.61210,11573.657,,,1.61210,3080.898,1.61210,4063.250,,,1.61210,420.701,,,,,1.61210,902.447,,,1.61210,536.398,,,1.61210,3623.467,,,,,,,,,1.61210,2395.186,,,,,,,,,,,,,1.61210,3061.973,,,,,1.61210,5387.002,1.61210,5159.092,1.61210,5076.486,,,1.61210,1109.960,,,,,,,,,1.61210,1651.510,,,,,,,,,,,1.61210,5608.480,,,,,,,,,,,,,,,,,,,,,,,1.61210,4025.998,1.61210,162.650,,,,,,,1.61210,1635.317,1.61210,5853.600,1.61210,4402.201,,,,,,,,,,,1.61210,4552.188,1.61210,576.908,,,,,1.61210,4858.145,,,,,,,1.61210,3299.734,1.61210,3974.383,,,,,,,,,,,,,,,,
,,,,,,,,,,1.64435,1454.428,1.64435,2067.255,,,,,,,,,1.64435,12460.929,,,1.64435,4250.134,1.64435,4471.099,,,1.64435,1164.911,,,,,1.64435,1435.702,,,,,,,1.64435,3803.531,,,,,,,,,1.64435,2301.459,,,,,,,,,,,,,,,,,,,,,1.64435,5196.155,1.64435,4543.893,,,1.64435,901.870,,,,,,,,,1.64435,1931.384,,,,,,,,,,,1.64435,7508.300,,,,,,,,,,,,,,,,,,,,,,,1.64435,4278.555,1.64435,312.717,,,,,,,1.64435,1897.682,1.64435,5482.495,1.64435,4531.406,,,,,,,,,,,1.64435,3914.934,1.64435,269.026,,,,,,,,,,,,,1.64435,2879.947,1.64435,3334.559,,,,,,,,,,,,,,,,
,,,,,,,,,,1.67659,1619.415,1.67659,1766.363,,,,,,,,,1.67659,12874.865,,,1.67659,4944.018,,,,,1.67659,2301.348,,,,,1.67659,2265.327,,,,,,,1.67659,4006.195,,,,,,,,,1.67659,2401.740,,,,,,,,,,,,,,,,,,,,,1.67659,4805.693,1.67659,4049.969,,,1.67659,928.486,,,,,,,,,1.67659,1899.125,,,,,,,,,,,1.67659,9009.233,,,,,,,,,,,,,,,,,,,,,,,1.67659,4354.758,1.67659,508.917,,,,,,,1.67659,2052.939,1.67659,5101.194,,,,,,,,,,,,,1.67659,3267.909,,,,,,,,,,,,,,,1.67659,2507.980,1.67659,3003.477,,,,,,,,,,,,,,,,
,,,,,,,,,,1.70883,1807.955,1.70883,1425.296,,,,,,,,,,,,,1.70883,5161.980,,,,,1.70883,3510.551,,,,,1.70883,3033.721,,,,,,,1.70883,4028.290,,,,,,,,,1.70883,2362.845,,,,,,,,,,,,,,,,,,,,,1.70883,4140.643,1.70883,3622.213,,,1.70883,1289.975,,,,,,,,,1.70883,1700.398,,,,,,,,,,,1.70883,9828.933,,,,,,,,,,,,,,,,,,,,,,,1.70883,4265.232,1.70883,681.433,,,,,,,1.70883,2025.271,1.70883,4787.568,,,,,,,,,,,,,1.70883,2703.523,,,,,,,,,,,,,,,1.70883,2159.238,1.70883,2881.987,,,,,,,,,,,,,,,,
,,,,,,,,,,1.74107,1984.395,,,,,,,,,,,,,,,1.74107,5175.030,,,,,1.74107,4420.405,,,,,1.74107,3521.393,,,,,,,1.74107,3896.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74107,3556.710,,,,,1.74107,1863.714,,,,,,,,,1.74107,1624.892,,,,,,,,,,,1.74107,10079.423,,,,,,,,,,,,,,,,,,,,,,,1.74107,4101.970,1.74107,1050.833,,,,,,,1.74107,1769.131,1.74107,4589.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74107,1667.395,1.74107,2704.723,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,5035.705,,,,,1.77331,4845.055,,,,,1.77331,3721.854,,,,,,,1.77331,3721.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,3257.948,,,,,1.77331,2411.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,3892.993,1.77331,1984.417,,,,,,,1.77331,1395.998,1.77331,4407.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,4707.989,,,,,1.80556,4867.192,,,,,1.80556,3764.094,,,,,,,1.80556,3453.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,2891.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,2997.100,,,,,,,1.80556,1179.137,1.80556,4103.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,4306.823,,,,,1.83780,4648.567,,,,,1.83780,3714.643,,,,,,,1.83780,3061.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,3364.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,3716.983,,,,,,,1.83780,1210.578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,4201.671,,,,,,,,,,,,,1.87004,2614.707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,3838.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,3687.367,,,,,,,1.87004,1393.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,2472.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,4353.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,3084.450,,,,,,,1.90228,1533.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,2603.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,4714.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,2574.733,,,,,,,1.93452,1653.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96677,2741.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96677,2616.700,,,,,,,1.96677,1851.490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99901,2638.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99901,3094.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03125,2318.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03125,3529.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06349,1905.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09573,1324.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
