Distance_(microns),Value,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,X64,Y64,X65,Y65,X66,Y66,X67,Y67,X68,Y68,X69,Y69,X70,Y70,X71,Y71,X72,Y72,X73,Y73,X74,Y74,X75,Y75,X76,Y76,X77,Y77,X78,Y78,X79,Y79,X80,Y80,X81,Y81,X82,Y82,X83,Y83,X84,Y84,X85,Y85,X86,Y86,X87,Y87,X88,Y88,X89,Y89,X90,Y90,X91,Y91,X92,Y92,X93,Y93,X94,Y94,X95,Y95
,,,,,,1.25744,4003.562,1.25744,1301.913,1.25744,6870.377,1.25744,151.723,1.25744,10879.765,,,1.25744,2573.733,,,1.25744,13758.095,1.25744,6098.708,1.25744,7863.675,1.25744,6330.997,,,1.25744,7066.997,,,,,1.25744,5865.433,1.25744,1649.295,1.25744,7284.637,1.25744,4715.357,1.25744,8353.478,1.25744,71.646,,,1.25744,723.210,,,1.25744,504.470,1.25744,9762.289,,,1.25744,2090.770,,,1.25744,9481.263,,,1.25744,2199.486,,,,,1.25744,6129.667,1.25744,8285.067,1.25744,1608.123,,,1.25744,7461.604,,,,,1.25744,1315.006,,,1.25744,10635.633,,,,,,,,,1.25744,911.842,1.25744,10610.364,1.25744,81.746,1.25744,11297.640,1.25744,0.591,1.25744,441.373,,,,,1.25744,497.576,,,1.25744,5779.875,,,1.25744,7438.765,1.25744,6663.308,1.25744,6119.550,,,,,,,1.25744,3522.211,1.25744,11944.971,1.25744,3315.905,,,1.25744,103.333,1.25744,225.748,1.25744,0.340,1.25744,705.408,1.25744,4077.050,1.25744,11255.392,,,,,1.25744,373.053,,,1.25744,12.314,,,1.25744,111.314,1.25744,5520.359,,,,,1.25744,2386.373,,,,,,,1.25744,3479.892,1.25744,2879.813
,,,,,,,,1.28968,702.094,1.28968,5793.212,1.28968,153.180,1.28968,11268.753,,,1.28968,5053.882,,,1.28968,13862.921,1.28968,9243.595,1.28968,8631.038,1.28968,6351.638,,,1.28968,5211.317,,,,,1.28968,6297.020,1.28968,755.079,1.28968,8080.477,1.28968,4431.172,1.28968,9056.218,1.28968,88.502,,,1.28968,670.569,,,1.28968,1581.914,1.28968,11155.289,,,1.28968,3257.718,,,1.28968,9744.244,,,1.28968,1281.108,,,,,1.28968,6701.205,1.28968,7769.544,1.28968,452.420,,,1.28968,8118.975,,,,,1.28968,2777.818,,,1.28968,10632.704,,,,,,,,,1.28968,2209.064,1.28968,11322.184,,,1.28968,9831.825,1.28968,0.000,1.28968,1205.117,,,,,,,,,1.28968,8260.806,,,1.28968,8255.133,1.28968,5143.407,1.28968,6976.000,,,,,,,1.28968,4558.904,1.28968,8936.494,1.28968,2096.250,,,1.28968,179.750,1.28968,268.469,1.28968,8.011,1.28968,625.373,1.28968,2013.246,1.28968,10473.241,,,,,1.28968,214.220,,,1.28968,0.000,,,1.28968,160.241,1.28968,2913.365,,,,,1.28968,2730.951,,,,,,,1.28968,5892.430,1.28968,1845.110
,,,,,,,,1.32192,395.205,1.32192,4403.388,1.32192,152.681,1.32192,10015.974,,,,,,,1.32192,12310.879,1.32192,11810.099,1.32192,8921.820,1.32192,5388.177,,,1.32192,3157.120,,,,,1.32192,6491.446,1.32192,405.758,1.32192,8618.997,1.32192,3637.064,1.32192,8939.177,1.32192,96.291,,,1.32192,670.240,,,1.32192,2989.232,1.32192,11799.539,,,1.32192,4759.829,,,1.32192,9750.698,,,1.32192,1054.548,,,,,1.32192,8265.178,1.32192,7737.384,1.32192,335.900,,,1.32192,8114.863,,,,,1.32192,4252.765,,,1.32192,9190.644,,,,,,,,,1.32192,4060.513,1.32192,11678.424,,,1.32192,7215.521,1.32192,0.099,1.32192,2481.612,,,,,,,,,1.32192,9866.924,,,1.32192,8553.395,1.32192,3452.123,1.32192,8742.533,,,,,,,1.32192,5107.537,1.32192,5698.111,1.32192,1652.219,,,,,1.32192,374.156,1.32192,24.969,1.32192,540.328,1.32192,965.983,1.32192,8814.385,,,,,1.32192,174.562,,,1.32192,0.000,,,1.32192,214.023,1.32192,1156.554,,,,,,,,,,,,,1.32192,8193.040,1.32192,1594.867
,,,,,,,,1.35417,211.112,1.35417,2945.775,1.35417,120.153,1.35417,7438.500,,,,,,,1.35417,9308.121,1.35417,12992.073,1.35417,8898.197,1.35417,3541.873,,,1.35417,1578.120,,,,,1.35417,6538.775,1.35417,443.063,1.35417,8367.748,1.35417,2570.748,1.35417,7874.979,,,,,1.35417,730.682,,,1.35417,4397.118,1.35417,11756.385,,,1.35417,6391.849,,,1.35417,9449.371,,,1.35417,1013.208,,,,,1.35417,10144.619,1.35417,8359.458,1.35417,481.689,,,1.35417,7341.757,,,,,1.35417,5248.607,,,1.35417,6773.838,,,,,,,,,,,1.35417,10815.282,,,1.35417,4267.186,1.35417,26.624,1.35417,4213.838,,,,,,,,,,,,,1.35417,7951.775,1.35417,2343.758,1.35417,10610.634,,,,,,,1.35417,5401.840,1.35417,3159.836,1.35417,1646.919,,,,,,,1.35417,20.681,,,1.35417,662.868,1.35417,6650.406,,,,,1.35417,112.457,,,,,,,1.35417,261.124,1.35417,426.904,,,,,,,,,,,,,1.35417,9956.038,1.35417,1669.349
,,,,,,,,1.38641,247.355,1.38641,1843.408,1.38641,41.950,1.38641,4638.838,,,,,,,1.38641,5722.766,,,1.38641,8325.819,1.38641,1581.883,,,1.38641,760.703,,,,,1.38641,6444.620,1.38641,564.936,1.38641,7091.166,1.38641,1546.713,1.38641,6085.775,,,,,1.38641,839.707,,,1.38641,5736.443,1.38641,11007.694,,,1.38641,7642.221,,,1.38641,8633.763,,,1.38641,921.020,,,,,1.38641,11294.662,1.38641,8765.988,1.38641,512.482,,,1.38641,6032.901,,,,,1.38641,5759.322,,,1.38641,4082.558,,,,,,,,,,,1.38641,8523.771,,,1.38641,1983.748,1.38641,193.700,,,,,,,,,,,,,,,1.38641,6709.780,1.38641,1954.962,1.38641,11295.884,,,,,,,1.38641,5700.310,1.38641,1629.667,1.38641,1644.103,,,,,,,1.38641,39.146,,,1.38641,638.335,1.38641,4260.207,,,,,1.38641,67.994,,,,,,,1.38641,308.650,1.38641,166.469,,,,,,,,,,,,,1.38641,10880.542,1.38641,1640.383
,,,,,,,,1.41865,1039.512,1.41865,1163.292,1.41865,2.812,1.41865,2628.729,,,,,,,1.41865,2767.778,,,1.41865,7120.234,1.41865,398.614,,,1.41865,479.056,,,,,1.41865,5957.276,1.41865,596.030,1.41865,5130.273,1.41865,857.324,1.41865,4142.162,,,,,1.41865,945.026,,,1.41865,6916.605,1.41865,9802.137,,,,,,,1.41865,7261.571,,,1.41865,846.765,,,,,1.41865,10800.483,1.41865,7965.843,1.41865,340.731,,,1.41865,4697.523,,,,,1.41865,6287.587,,,1.41865,2082.631,,,,,,,,,,,1.41865,5438.878,,,1.41865,834.860,1.41865,584.847,,,,,,,,,,,,,,,1.41865,5255.138,1.41865,1878.070,1.41865,9957.467,,,,,,,1.41865,5878.590,1.41865,763.446,1.41865,1485.443,,,,,,,1.41865,25.308,,,1.41865,617.486,1.41865,2196.344,,,,,1.41865,138.084,,,,,,,1.41865,270.433,1.41865,30.970,,,,,,,,,,,,,1.41865,10694.935,1.41865,1481.027
,,,,,,,,1.45089,3254.824,1.45089,852.690,1.45089,4.916,1.45089,1739.750,,,,,,,1.45089,1476.145,,,1.45089,5554.997,1.45089,21.706,,,1.45089,411.715,,,,,1.45089,4888.669,1.45089,484.596,1.45089,3206.769,1.45089,560.049,1.45089,2515.144,,,,,1.45089,1011.837,,,1.45089,7808.845,1.45089,8490.267,,,,,,,1.45089,5617.019,,,1.45089,836.320,,,,,1.45089,8748.098,1.45089,5848.332,1.45089,184.106,,,1.45089,3403.496,,,,,1.45089,7445.676,,,1.45089,1009.333,,,,,,,,,,,1.45089,2655.632,,,1.45089,525.342,,,,,,,,,,,,,,,,,1.45089,3997.469,1.45089,1655.760,1.45089,6851.467,,,,,,,1.45089,5540.123,1.45089,247.577,1.45089,1195.159,,,,,,,1.45089,0.529,,,1.45089,532.587,1.45089,985.586,,,,,1.45089,252.725,,,,,,,1.45089,160.018,1.45089,0.000,,,,,,,,,,,,,1.45089,9264.678,1.45089,1290.827
,,,,,,,,1.48313,6246.364,1.48313,807.050,1.48313,42.935,1.48313,1541.125,,,,,,,1.48313,1224.553,,,1.48313,3992.694,1.48313,40.606,,,1.48313,370.659,,,,,1.48313,3359.020,,,1.48313,1936.482,1.48313,558.674,1.48313,1445.128,,,,,1.48313,1020.029,,,1.48313,8146.697,1.48313,7150.791,,,,,,,1.48313,4023.720,,,1.48313,719.571,,,,,1.48313,5880.146,1.48313,3281.864,1.48313,96.261,,,1.48313,2242.322,,,,,1.48313,9379.833,,,1.48313,581.051,,,,,,,,,,,1.48313,963.260,,,1.48313,521.096,,,,,,,,,,,,,,,,,1.48313,3031.471,1.48313,1203.957,1.48313,3241.750,,,,,,,1.48313,4427.698,1.48313,94.659,1.48313,923.853,,,,,,,1.48313,0.000,,,1.48313,496.726,1.48313,334.515,,,,,1.48313,281.141,,,,,,,1.48313,117.742,1.48313,31.157,,,,,,,,,,,,,1.48313,6802.988,1.48313,1107.323
,,,,,,,,1.51538,9092.462,1.51538,966.910,1.51538,80.235,1.51538,1512.857,,,,,,,1.51538,1394.508,,,1.51538,2813.893,1.51538,85.167,,,1.51538,296.180,,,,,1.51538,1771.395,,,1.51538,1328.972,1.51538,716.457,1.51538,839.244,,,,,1.51538,938.617,,,1.51538,7802.268,,,,,,,,,1.51538,2653.370,,,1.51538,474.010,,,,,1.51538,3371.287,1.51538,1316.832,1.51538,78.187,,,1.51538,1358.284,,,,,1.51538,11489.223,,,1.51538,443.848,,,,,,,,,,,1.51538,462.070,,,1.51538,528.923,,,,,,,,,,,,,,,,,1.51538,2385.622,1.51538,785.323,1.51538,742.917,,,,,,,1.51538,2811.362,1.51538,96.480,1.51538,791.924,,,,,,,1.51538,0.000,,,1.51538,575.338,1.51538,46.058,,,,,1.51538,178.123,,,,,,,1.51538,163.077,1.51538,186.367,,,,,,,,,,,,,,,1.51538,1019.025
,,,,,,,,1.54762,11163.465,1.54762,1180.931,1.54762,59.565,1.54762,1477.705,,,,,,,1.54762,1476.917,,,1.54762,2041.419,1.54762,123.846,,,1.54762,324.742,,,,,1.54762,677.437,,,1.54762,921.690,1.54762,880.184,1.54762,565.587,,,,,,,,,1.54762,6819.805,,,,,,,,,,,,,1.54762,262.761,,,,,1.54762,1825.367,1.54762,437.766,1.54762,98.162,,,1.54762,815.517,,,,,,,,,1.54762,363.017,,,,,,,,,,,1.54762,436.995,,,,,,,,,,,,,,,,,,,,,,,1.54762,572.208,1.54762,280.400,,,,,,,1.54762,1499.991,1.54762,168.843,1.54762,832.266,,,,,,,1.54762,19.811,,,1.54762,640.430,1.54762,0.000,,,,,1.54762,81.654,,,,,,,1.54762,241.104,1.54762,458.079,,,,,,,,,,,,,,,1.54762,863.339
,,,,,,,,,,1.57986,1304.345,1.57986,38.500,1.57986,1476.747,,,,,,,1.57986,1474.530,,,1.57986,1517.745,1.57986,139.874,,,1.57986,513.107,,,,,1.57986,231.708,,,1.57986,433.824,1.57986,928.842,1.57986,419.410,,,,,,,,,1.57986,5367.088,,,,,,,,,,,,,1.57986,169.420,,,,,1.57986,1247.043,1.57986,208.829,1.57986,112.737,,,1.57986,603.937,,,,,,,,,1.57986,480.943,,,,,,,,,,,1.57986,384.584,,,,,,,,,,,,,,,,,,,,,,,1.57986,523.410,1.57986,765.517,,,,,,,1.57986,918.476,1.57986,247.871,1.57986,911.729,,,,,,,1.57986,331.999,,,1.57986,597.650,1.57986,7.975,,,,,1.57986,73.783,,,,,,,1.57986,271.741,1.57986,738.298,,,,,,,,,,,,,,,1.57986,600.713
,,,,,,,,,,1.61210,1264.321,1.61210,70.261,1.61210,1559.508,,,,,,,1.61210,1556.388,,,1.61210,1108.579,1.61210,154.147,,,1.61210,638.269,,,,,1.61210,215.234,,,1.61210,118.815,,,1.61210,304.102,,,,,,,,,1.61210,3725.151,,,,,,,,,,,,,1.61210,112.020,,,,,1.61210,1018.701,1.61210,186.351,1.61210,156.160,,,1.61210,569.407,,,,,,,,,1.61210,814.670,,,,,,,,,,,1.61210,248.568,,,,,,,,,,,,,,,,,,,,,,,1.61210,488.268,1.61210,1348.850,,,,,,,1.61210,784.179,1.61210,259.567,1.61210,935.147,,,,,,,,,,,1.61210,470.299,1.61210,27.213,,,,,1.61210,114.137,,,,,,,1.61210,210.335,1.61210,1058.771,,,,,,,,,,,,,,,,
,,,,,,,,,,1.64435,1109.536,1.64435,113.193,,,,,,,,,1.64435,1619.298,,,1.64435,812.672,1.64435,235.614,,,1.64435,588.508,,,,,1.64435,269.284,,,,,,,1.64435,234.105,,,,,,,,,1.64435,2241.076,,,,,,,,,,,,,,,,,,,,,1.64435,115.611,1.64435,156.169,,,1.64435,513.874,,,,,,,,,1.64435,1242.047,,,,,,,,,,,1.64435,156.459,,,,,,,,,,,,,,,,,,,,,,,1.64435,398.615,1.64435,1556.167,,,,,,,1.64435,876.132,1.64435,234.914,1.64435,918.567,,,,,,,,,,,1.64435,329.434,1.64435,51.844,,,,,,,,,,,,,1.64435,108.296,1.64435,1240.525,,,,,,,,,,,,,,,,
,,,,,,,,,,1.67659,903.959,1.67659,130.708,,,,,,,,,1.67659,1504.203,,,1.67659,650.275,,,,,1.67659,433.182,,,,,1.67659,260.914,,,,,,,1.67659,214.143,,,,,,,,,1.67659,1150.387,,,,,,,,,,,,,,,,,,,,,1.67659,35.040,1.67659,76.761,,,1.67659,471.018,,,,,,,,,1.67659,1472.360,,,,,,,,,,,1.67659,220.884,,,,,,,,,,,,,,,,,,,,,,,1.67659,299.244,1.67659,1218.617,,,,,,,1.67659,909.780,1.67659,212.394,,,,,,,,,,,,,1.67659,227.478,,,,,,,,,,,,,,,1.67659,70.702,1.67659,1154.084,,,,,,,,,,,,,,,,
,,,,,,,,,,1.70883,679.831,1.70883,103.644,,,,,,,,,,,,,1.70883,566.666,,,,,1.70883,353.543,,,,,1.70883,260.040,,,,,,,1.70883,181.344,,,,,,,,,1.70883,471.687,,,,,,,,,,,,,,,,,,,,,1.70883,1.072,1.70883,26.233,,,1.70883,570.454,,,,,,,,,1.70883,1437.188,,,,,,,,,,,1.70883,412.853,,,,,,,,,,,,,,,,,,,,,,,1.70883,246.527,1.70883,789.333,,,,,,,1.70883,701.406,1.70883,308.013,,,,,,,,,,,,,1.70883,187.262,,,,,,,,,,,,,,,1.70883,107.253,1.70883,851.421,,,,,,,,,,,,,,,,
,,,,,,,,,,1.74107,439.698,,,,,,,,,,,,,,,1.74107,500.674,,,,,1.74107,338.198,,,,,1.74107,254.021,,,,,,,1.74107,129.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74107,0.000,,,,,1.74107,767.602,,,,,,,,,1.74107,1205.360,,,,,,,,,,,1.74107,571.705,,,,,,,,,,,,,,,,,,,,,,,1.74107,212.870,1.74107,583.983,,,,,,,1.74107,388.647,1.74107,495.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74107,140.593,1.74107,527.040,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,496.385,,,,,1.77331,291.884,,,,,1.77331,249.226,,,,,,,1.77331,114.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,0.000,,,,,1.77331,978.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77331,175.772,1.77331,583.217,,,,,,,1.77331,154.340,1.77331,614.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,634.368,,,,,1.80556,181.280,,,,,1.80556,292.306,,,,,,,1.80556,166.462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,1400.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80556,680.750,,,,,,,1.80556,46.495,1.80556,579.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,851.995,,,,,1.83780,94.286,,,,,1.83780,268.864,,,,,,,1.83780,271.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,2061.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83780,644.700,,,,,,,1.83780,99.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,95.100,,,,,,,,,,,,,1.87004,374.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,2568.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87004,420.833,,,,,,,1.87004,161.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,388.997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,2730.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90228,159.800,,,,,,,1.90228,141.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,316.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,2444.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93452,56.433,,,,,,,1.93452,83.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96677,185.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.96677,92.133,,,,,,,1.96677,84.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99901,83.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99901,297.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03125,21.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03125,551.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06349,6.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09573,4.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
